TweetText,Name,Opinion
"b'Letters to the editor can sometimes be extremely witty. Mr Avinash Godboley writes from Dewas: \xe2\x80\x9cthe last four years have seen Maximum Modi, minimum governance\xe2\x80\x9d \xf0\x9f\x98\x8e https://t.co/ALo59ZPPV7'",Sagarika,Negative
b'National Statistical Commission chief resigns over \xe2\x80\x9cdisagreement\xe2\x80\x9d with Modi govt over unemployment data. Utter  shambles all round https://t.co/HO3siD9Gdh',Sagarika,Negative
b'Those comparing #PriyankaGandhi with Indira Gandhi are quite wrong. My op Ed in @timesofindia today. https://t.co/IsqSiVLb5M',Sagarika,Negative
b'\xf0\x9f\x99\x8f https://t.co/Savdwqqsdj',Sagarika,Negative
b'My oped in TOI today: Dadi\xe2\x80\x99s girl in a new India: Priyanka evokes Indira Gandhi but the road for her is far tougher than for Mrs G https://t.co/IsqSiVLb5M',Sagarika,Positive
"b'The official entry of #PriyankaGandhi into politics has evoked comparisons with Indira Gandhi but the road ahead for Priyanka is far tougher than it was for her dadi, the original Mrs G. My take in @timesofindia today https://t.co/Hhqf8CM4XX'",Sagarika,Negative
"b""@SanjoyRoyTWA @ShashiTharoor @ZEEJLF I know! Hot and loud but amid the political slug fest, we didn't get to grips with the issue of individual freedom and why all govts in India have tended to ride rough shod over it""",Sagarika,Negative
"b'Good people of Ahmedabad, just to remind in case you would like to come ! https://t.co/rTt1Shr2aa'",Sagarika,Positive
b'\xf0\x9f\x99\x8f https://t.co/vOPtBnbS5n',Sagarika,Negative
b'\xf0\x9f\x99\x8f https://t.co/bFtErYnJ4M',Sagarika,Negative
b'Thanks \xf0\x9f\x99\x8f https://t.co/8FifhQhGJT',Sagarika,Positive
"b'@rohini_sgh Yup, thats why I put so called womens issues within quotes  """".. even  gender justice issues (if they must be caged in a silo away from overall liberal-democratic questions) are as much about men as about women!'",Sagarika,Positive
b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/PJcBmK6h92',Sagarika,Negative
"b'@philipsherwell Hi, I just followed you . Thanks'",Sagarika,Positive
"b'In all my many panels on #WhyIAmALiberal the most foul, name calling attacks have come from men. Women panelists who disagree are invariably polite. Guess the boys club can\xe2\x80\x99t stomach a political-theoretical book from a woman! We\xe2\x80\x99re supposed to all write of \xe2\x80\x9cwomen\xe2\x80\x99s issues\xe2\x80\x9d \xf0\x9f\x98\xa0'",Sagarika,Positive
"b'Indeed. Its the  Big Government creates the billionaire cronies who loot the tax paying public through leveraging government power, lets have a level playing field for social business and barefoot entrepreneurs! All hail Elaben Bhatt \xf0\x9f\x99\x8f https://t.co/lchB0ai2Qm'",Sagarika,Negative
"b'So #WhyIAmALiberal becomes the big liberal debate that closes #JLF2019. Are you a believer in individual freedom? Do you want the Big Government to GET OUT of our food, religion, economy, books, movies &amp; social, cultural life? Then you\xe2\x80\x99re a liberal! https://t.co/BiKIgKYa69'",Sagarika,Negative
"b'Good people of Ahmedabad, would love to see you 30th January 8.30pm at Natarani \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/uGnyYxMYOi'",Sagarika,Positive
"b'Friends in Ahmedabad, would love to see you if free on 30th eve 8.30pm. \xf0\x9f\x99\x8f https://t.co/YwJqx89iPZ'",Sagarika,Positive
b'So amazing that #JLF2019 closing debate was based on #WhyIAmALiberal. @PenguinIndia https://t.co/cHT2olBwrK',Sagarika,Negative
b'Mr @siddaramaiah must tender an apology to the lady he was seen snatching a mike from in a brusque manner.',Sagarika,Negative
"b""How utterly disgraceful of Ananth Kumar Hegde to target a rival politician's wife on the basis of her religion. Disgusting, frankly https://t.co/sLPtPvGRme""",Sagarika,Neutral
b'@PrasadScribe Delighted you know your epics !',Sagarika,Positive
b'Delighted to be at #JLF2019 where #WhyIAmALiberal is the subject of the Fest\xe2\x80\x99s closing debate! @PenguinIndia @FullCircleReads https://t.co/eCEHJc9WLu',Sagarika,Negative
b'General elections ahead and its the season of political shaadis and alliances. Monday humour for you from me https://t.co/tLLtdPwLgE',Sagarika,Negative
"b'@kalrav_joshi wonderful to meet you @kalrav_joshi . Thanks so much for this, all the v best for the future.'",Sagarika,Positive
b'Hey thanks so much! \xf0\x9f\x99\x8f  fyi..@PenguinIndia https://t.co/4o1XpvplDZ',Sagarika,Positive
"b'Great to talk about #WhyIAmALiberal with Sugata Bose, Urvashi Butalia and Shantanu Ray Chaudhuri @TataSteelKalam #KolkataLiteraryMeet @PenguinIndia https://t.co/r9cW0DGBp9'",Sagarika,Negative
b'@nazia_e @TataSteelKalam \xf0\x9f\x98\x98',Sagarika,Negative
b'Stunning Victoria Memorial venue of @TataSteelKalam #KolkataLiteraryMeet https://t.co/n2UnXCl5rr',Sagarika,Negative
b'What fun to catch up with the bubby and beautiful @nazia_e at @TataSteelKalam #KolkataLiteraryMeet https://t.co/auuly41xuQ',Sagarika,Positive
b'Delighted to be at @TataSteelKalam https://t.co/KsVYrDG62V',Sagarika,Negative
"b'Delighted to be at @TataSteelKalam today at the stunning Victoria Memorial grounds in Kolkata. Will be talking about #WhyIAmALiberal at 5pm on the appropriate occasion of #republicdayindia . Good people of Kolkata, hope to see you! #KolkataLiteraryMeet'",Sagarika,Positive
b'Writer Gita Mehta declines Padma Shri award. https://t.co/8KwOerwH3h',Sagarika,Neutral
"b'As terrible divisions and bitter hatreds rage, the brave hopeful Tricolour flutters above, calling us to its higher ideals of liberty, equality, fraternity. #HappyRepublicDay https://t.co/97ssh8KavZ'",Sagarika,Negative
"b""Volunteers for India's ruling party are allegedly using WhatsApp group chats to win votes ahead of elections https://t.co/QATndvphoL""",Sagarika,Negative
b'So humbled by the engaged feedback to this column. Re-up for your reading pleasure: https://t.co/wpUUE6K9Qj',Sagarika,Positive
"b'@puneetasthanaa @KarunaGopal1 Sir, thank you for such a detailed interest in my work and so diligently disecting my news analyses from 5 years ago. You folks are just so wonderfully obsessed with Sagarika. \xf0\x9f\x99\x8f'",Sagarika,Positive
"b'Kemon achen, good people of Kolkata? Hope to see you tomorrow at @TataSteelKalam #KolkataLiteraryMeet. I\xe2\x80\x99ll be talking about #WhyIAmALiberal at 5pm, Victoria Memorial grounds. Hope to see you \xf0\x9f\x99\x8f'",Sagarika,Positive
"b'""The thing I dislike most,"" #KrishnaSobti told me in this interview, ""is regimentation and thought control."" RIP, incorrigible free spirit, ebullient woman of letters. https://t.co/KUn24aiIPt'",Sagarika,Positive
"b'In 2019 NDA set to lose 99 seats, UPA set to gain 107 seats, projects @IndiaToday poll. UPA in a better position to attract allies than NDA.'",Sagarika,Negative
"b'Clearly, all the action in general elections 2019 will be after the results are declared. And the motto of our netas is ugta suraj ko sab pranam karta hai. (everyone worships those who look most powerful)'",Sagarika,Positive
"b'My day, no week, just got made on getting this email from Lord Bhikhu Parekh, eminent academic and Labour peer in UK @PenguinIndia https://t.co/dwmTzwKfe8'",Sagarika,Positive
b'@JhaSanjay @paranjoygt \xf0\x9f\xa4\xa3.',Sagarika,Negative
"b'Indira Gandhi and Priyanka Gandhi\xe2\x80\x99s last moments together. From my book \xe2\x80\x98Indira, India\xe2\x80\x99s Most Powerful Prime Minister \xe2\x80\x98 https://t.co/QAW9b4nr1K'",Sagarika,Negative
b'If @yadavakhilesh SP+BSP @mayawatinews alliance ties up with @INCIndia the formation will win 75 seats in UP projects @IndiaToday poll.',Sagarika,Negative
b'Hugely look forward to being at @ZEEJLF https://t.co/f7L4QpL9OK',Sagarika,Positive
b'You may have a point there . Particularly because all parties seem chock a block with dynasties https://t.co/G5Nk1l2ynz',Sagarika,Negative
"b""Big move by @INCIndia : #PriyankaGandhi officially enters politics. She's always had big support among local cong workers in UP who relate to her more than they do with @RahulGandhi https://t.co/2Whpx2P2eM""",Sagarika,Negative
b'#StandWithAnand https://t.co/Pu3GBzZYCH',Sagarika,Negative
"b""Scholar, teacher, IIT prof and outstanding Ambedkar biographer, @AnandTeltumbde is one of India's most important civil society voices. The attack on him is gross, vindictive and unacceptable. #standwithAnand""",Sagarika,Positive
"b'2014 elections were rigged as EVMs were hacked, many parties involved in EVM manipulation, says US cyber expert in London in totally unverified claims #Hackathon. Will EC probe veracity of these explosive claims?'",Sagarika,Positive
"b'In India, sacred cows are running amok. So villagers are locking them in schools. https://t.co/R3iY1zE0bC'",Sagarika,Positive
b'many thanks @meinardus \xf0\x9f\x99\x8f https://t.co/qEQh8r1Vec',Sagarika,Positive
b'Thanks a ton \xf0\x9f\x99\x8f #GLF https://t.co/5PHgzn5MvV',Sagarika,Positive
"b'So #WhyIAmALiberal still in the top ten sellers in India. Dear readers, humbled by your attention \xf0\x9f\x99\x8f @PenguinIndia https://t.co/YXC4dy0OxD'",Sagarika,Neutral
b'\xf0\x9f\x99\x8f https://t.co/UVWLh4Vf7u',Sagarika,Negative
b'@SupriyaShrinate @ETNOWlive @ChicagoBooth @wef And @SupriyaShrinate looking like Swiss cheese! \xf0\x9f\x98\x83',Sagarika,Negative
"b'1)10 per cent quota is muddled thinking. 2) To reduce income equality you need investments in education, health not quotas 3) You need to be berserk to think policies like demonitisation will deliver prosperity: Nobel Laureate @AmartyaSen_Econ https://t.co/SOAa18jpJy'",Sagarika,Negative
b'Great to be at @CanadainIndia and talk to the wonderful @WriterYann ! \xf0\x9f\x99\x8f https://t.co/NlYmRCU8Zv',Sagarika,Positive
"b'Thanks Chris, the mainstream media ( particularly TV channels) has been mostly supine to the Modi regime for the past four years, only a handful of us have raised questions as we believe its the duty of journalists to hold all govts (of whatever political hue) to account! https://t.co/oBIVTacbh5'",Sagarika,Negative
b'Supreme joy &amp; honour to present a copy of #WhyIAmAliberal to inspiration and guru Prof. Amartya Sen. @PenguinIndia https://t.co/DUtVzWhLmV',Sagarika,Positive
b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f fyi @juggernautbooks https://t.co/ZT0ULDDsKk',Sagarika,Negative
b'Re-plug for your reading pleasure: Why the urban middle class is falling out of love with their 2014 poster boy @narendramodi. My piece in STOI.https://t.co/wpUUE6syYL',Sagarika,Negative
"b'Delightful to be at Gujarat Literature Festival, Vadodara to talk about #WhyIAmALiberal @PenguinIndia https://t.co/80XVu0upvr'",Sagarika,Positive
"b'Whoa, kya feedback hai! Posting my today\xe2\x80\x99s column for your reading pleasure. https://t.co/wpUUE6syYL'",Sagarika,Negative
b'\xf0\x9f\x99\x8f https://t.co/6n58VLC3mK',Sagarika,Negative
b'\xf0\x9f\x99\x8f https://t.co/AGKNtzxQqB',Sagarika,Negative
b'\xf0\x9f\x99\x8f https://t.co/nBu6fjjjhH',Sagarika,Negative
b'\xf0\x9f\x99\x8f https://t.co/skPoG8dqNo',Sagarika,Negative
"b'Why the urban middle class may be falling out of love with its \xe2\x80\x98hero\xe2\x80\x99 of 2014, @narendramodi. My take in Sunday @timesofindia https://t.co/msjBKBcm8c'",Sagarika,Negative
b'Why the urban middle class is falling out of love with Modi. My take in today\xe2\x80\x99s Sunday  \xe2\x81\xa6@timesofindia\xe2\x81\xa9  https://t.co/wpUUE6syYL',Sagarika,Negative
b'Why the urban middle class is falling out of love with @narendramodi . My column today in Sunday @timesofindia https://t.co/xWms1FVkUx',Sagarika,Negative
"b'Great to be in Baroda! Friends in Vadodara , look forward to seeing you tomorrow #GujaratLiteratureFestival https://t.co/BH0xSt59kF'",Sagarika,Positive
"b'No I am NOT. @BDUTT is my friend &amp; colleague and I wish her the very best of luck. Mine is a personal view regarding equation of journalists and politicians. When we started CNNIBN we didn\xe2\x80\x99t take political support of any hue whatsoever. Let politicians do their work, we do ours https://t.co/QTuL8TiOlO'",Sagarika,Positive
b'How is a news channel supported by politician X qualitatively different from one financed /supported by politician Y? Keep politicians of all hues away from funding/ supporting journalism IMHO',Sagarika,Negative
b'@surjitbhalla @_CMIE Plummeting women\xe2\x80\x99s employment rate indeed cause for great worry. Growing joblessness generally must be seen as the social and economic catastrophe that it is',Sagarika,Positive
b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f thanks @VivanMarwaha https://t.co/KkNhJ5ZJFb',Sagarika,Positive
b'@sri9011 Here you go sir. Always happy to provide news you may have missed. https://t.co/F01dXM2uTF',Sagarika,Positive
b'Utter pleasure to be with the bright young minds at SRCC at SRCC Economic Summit https://t.co/TB7MK9Yahx',Sagarika,Positive
"b'Excellent interaction with the students of SRCC on media, women\xe2\x80\x99s rights and #WhyIAmALiberal https://t.co/udsYKswvpe'",Sagarika,Positive
"b""10 percent reservation: 10% quota's fine, but govt cutting jobs too | India News - Times of India https://t.co/WujWMFwOoX""",Sagarika,Negative
b'11 million jobs lost in 2018 - one-third of them by the salaried class https://t.co/zhF9yxl06l',Sagarika,Positive
"b'Any government that presides over the loss of 11 MILLION jobs in a single year is guilty of sedition against the Indian people, not the JNU students. https://t.co/Z6KyFRlowH'",Sagarika,Positive
b'Mamata Banerjee\xe2\x80\x99s rally promises a show of Opposition unity - The Economic Times https://t.co/L2vzjYWmoZ',Sagarika,Positive
b'Oh look! It\xe2\x80\x99s wife on top at Delhi airport \xf0\x9f\x98\x8e https://t.co/DGOwkG4uq0',Sagarika,Positive
"b'The decision by @narendramodi to bypass mandated govt procedures and buy 36 #Rafale jets, cost the Indian taxpayer 41% more for each aircraft. @nramind reports. https://t.co/m4C8NXOa8i'",Sagarika,Negative
b'Important from @nramind https://t.co/xQ745tWeGO',Sagarika,Negative
